Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2021,1000,General Fund,General Funds,6400,Finance,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,41527,41527,-240
2021,1000,General Fund,General Funds,6400,Finance,Administrative Services,511125,Food Supplies,Supplies,Expenditures,5200,5200,6252
2021,1000,General Fund,General Funds,6400,Finance,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,1000,1000,191
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,12728,12728,4609
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511060,Postage,Supplies,Expenditures,34318,34318,31136
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,41557,41557,19800
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511110,Fuel,Supplies,Expenditures,7795,8310,6951
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511120,Clothing,Supplies,Expenditures,9025,9025,4068
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511125,Food Supplies,Supplies,Expenditures,6336,6336,438
2021,1000,General Fund,General Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,9328,9328,1172
2021,1000,General Fund,General Funds,7000,Planning & Development,Development & Maintenance Services,511045,Computer Supplies,Supplies,Expenditures,11315,11315,11230
2021,1000,General Fund,General Funds,7000,Planning & Development,Development & Maintenance Services,511060,Postage,Supplies,Expenditures,1400,1400,609
2021,1000,General Fund,General Funds,7000,Planning & Development,Development & Maintenance Services,511070,Misc Office Supplies,Supplies,Expenditures,3626,3751,5648
2021,1000,General Fund,General Funds,7500,City Secretary,Administrative Services,511060,Postage,Supplies,Expenditures,1200,1200,596
2021,1000,General Fund,General Funds,7500,City Secretary,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,3000,3000,48
2021,1000,General Fund,General Funds,8000,Human Resources Dept.,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,558,348,736
2021,1000,General Fund,General Funds,8000,Human Resources Dept.,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,12665,12665,10388
2021,1000,General Fund,General Funds,8000,Human Resources Dept.,Administrative Services,511060,Postage,Supplies,Expenditures,4536,4536,2793
2021,1000,General Fund,General Funds,8000,Human Resources Dept.,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,14815,6215,3905
2021,1000,General Fund,General Funds,8000,Human Resources Dept.,Administrative Services,511120,Clothing,Supplies,Expenditures,472,472,645
2021,1000,General Fund,General Funds,9000,Legal Department,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,80000,80000,48644
2021,1000,General Fund,General Funds,9000,Legal Department,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,12000,12000,2721
2021,1000,General Fund,General Funds,9000,Legal Department,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,121800,121800,24547
2021,1000,General Fund,General Funds,9000,Legal Department,Administrative Services,511060,Postage,Supplies,Expenditures,13000,13000,10361
2021,1000,General Fund,General Funds,9000,Legal Department,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,80000,78000,33352
2021,1000,General Fund,General Funds,1000,Houston Police Department-HPD,Public Safety,426260,Police Services,Charges for Services,Revenues,1038000,1038000,1182116
2021,1000,General Fund,General Funds,1000,Houston Police Department-HPD,Public Safety,426340,Public Safety Reports Fees,Charges for Services,Revenues,648750,648750,675437
2021,1000,General Fund,General Funds,1000,Houston Police Department-HPD,Public Safety,426370,Training Services,Charges for Services,Revenues,12000,12000,4479
2021,1000,General Fund,General Funds,1000,Houston Police Department-HPD,Public Safety,426430,Facility Rental Fees,Charges for Services,Revenues,86860,86860,86860
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,421490,Plan Review Fees,Charges for Services,Revenues,1736150,1736150,1647831
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,426010,Hazardous Materials Response,Charges for Services,Revenues,100000,100000,32583
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,426020,Hazardous Materials Permit,Charges for Services,Revenues,20000,20000,17565
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,426030,Ambulance Fees,Charges for Services,Revenues,51000000,51000000,46365981
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,426340,Public Safety Reports Fees,Charges for Services,Revenues,28000,28000,32781
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,426350,Fire Fighting Services,Charges for Services,Revenues,795000,795000,869495
2021,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,445050,Cell Tower Revenue,Charges for Services,Revenues,11197,11197,11611
2021,1000,General Fund,General Funds,1600,Municipal Courts Department,Public Safety,426330,Miscellaneous Copies Fees,Charges for Services,Revenues,150,150,-25
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,426100,Non-Resident Garbage Fee,Charges for Services,Revenues,683000,683000,739744
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,426110,Extra Container Garbage Fee,Charges for Services,Revenues,1695000,1695000,2161625
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,426115,Container Lease Fees,Charges for Services,Revenues,4500000,4500000,4152348
2021,1000,General Fund,General Funds,2500,General Services Department,Development & Maintenance Services,426420,Building Space Rental Fees,Charges for Services,Revenues,384099,384099,357367
2021,1000,General Fund,General Funds,2500,General Services Department,Development & Maintenance Services,426430,Facility Rental Fees,Charges for Services,Revenues,55478,55478,71053
2021,1000,General Fund,General Funds,2500,General Services Department,Development & Maintenance Services,443160,Vending Machine Concessions,Charges for Services,Revenues,284208,284208,251959
2021,1000,General Fund,General Funds,9900,Citywide General Government,General Government,426055,External Radio Parts,Charges for Services,Revenues,18000,18000,28123
2021,1000,General Fund,General Funds,9900,Citywide General Government,General Government,426057,External Radio Labor,Charges for Services,Revenues,133000,133000,28548
2021,1000,General Fund,General Funds,9900,Citywide General Government,General Government,426059,External Radio Site Rental,Charges for Services,Revenues,28800,28800,96490
2021,1000,General Fund,General Funds,9900,Citywide General Government,General Government,426330,Miscellaneous Copies Fees,Charges for Services,Revenues,11000,11000,9129
2021,1000,General Fund,General Funds,9900,Citywide General Government,General Government,426520,External Radio System Fees,Charges for Services,Revenues,1553244,1553244,1545088
2021,1000,General Fund,General Funds,9900,Citywide General Government,General Government,445050,Cell Tower Revenue,Charges for Services,Revenues,453054,453054,398539
2021,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,426090,Demolition Fees,Charges for Services,Revenues,669993,669993,517226
2021,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,426120,Weed Cutting Fees,Charges for Services,Revenues,850295,850295,974720
2021,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,426330,Miscellaneous Copies Fees,Charges for Services,Revenues,1568,1568,271
2021,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,426480,Securing/Boarding - Nuisance Abatement,Charges for Services,Revenues,23097,23097,11353
2021,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,426040,Library Service Charges,Charges for Services,Revenues,10000,10000,3534
2021,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,426151,Passport Service Fee,Charges for Services,Revenues,900000,900000,39908
2021,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,426430,Facility Rental Fees,Charges for Services,Revenues,5000,5000,-250
2021,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,447020,Garage Parking Revenue,Charges for Services,Revenues,65000,65000,3032
2021,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,426420,Building Space Rental Fees,Charges for Services,Revenues,166667,166667,166667
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,426130,Dental Fees,Charges for Services,Revenues,6000,6000,1573
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,426300,Certified Copies Fees,Charges for Services,Revenues,2078900,2078900,1578197
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,426330,Miscellaneous Copies Fees,Charges for Services,Revenues,3400,3400,1241
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,426420,Building Space Rental Fees,Charges for Services,Revenues,333000,333000,355409
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,426430,Facility Rental Fees,Charges for Services,Revenues,50000,50000,-1472
2021,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,447020,Garage Parking Revenue,Charges for Services,Revenues,260000,260000,119883
2021,1000,General Fund,General Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,434235,Sale of Capital Assets,Other Resources,Revenues,50000,50000,3810
2021,1000,General Fund,General Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,434240,Sale of Capital Assets-Land/Streets,Other Resources,Revenues,2450000,2450000,2538941
2021,1000,General Fund,General Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,452020,Recoveries & Refunds,Miscellaneous/Other,Revenues,450000,450000,256764
2021,1000,General Fund,General Funds,2000,Houston Public Works - HPW,Development & Maintenance Services,457010,Interfund Land Disposition,Direct Interfund Services,Revenues,363300,363300,363300
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,421320,Dumpster Permits,Licenses and Permits,Revenues,2855000,2855000,2429832
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,421630,Administrative Fee - Licenses & Permits,Licenses and Permits,Revenues,327000,327000,347089
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,428080,Returned Check Charges,Other Fines and Forfeits,Revenues,500,500,96
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,434305,Judgments & Claims,Miscellaneous/Other,Revenues,1000,1000,8490
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,452030,Miscellaneous Revenue,Miscellaneous/Other,Revenues,13000,13000,12706
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,532020,Transfers to Capital Projects,Debt Service and Other Uses,Expenditures,118501,118501,118501
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,532025,Transfers to Special Revenues,Debt Service and Other Uses,Expenditures,3794133,3794133,3794133
2021,1000,General Fund,General Funds,2100,Solid Waste Management,Development & Maintenance Services,551040,Non-Capital Other,Non-Capital Equipment,Expenditures,1703691,1000000,1668425
2021,1000,General Fund,General Funds,2500,General Services Department,Development & Maintenance Services,532020,Transfers to Capital Projects,Debt Service and Other Uses,Expenditures,3142221,3142221,3142221
2021,1000,General Fund,General Funds,7000,Planning & Development,Development & Maintenance Services,424110,Other Interfund Services,Direct Interfund Services,Revenues,854107,854107,814491
2021,1000,General Fund,General Funds,7000,Planning & Development,Development & Maintenance Services,452030,Miscellaneous Revenue,Miscellaneous/Other,Revenues,740,740,2016
